entity,n_with,mean_target_with,enc_with,global_mean_with,n_without,mean_target_without,enc_without,global_mean_without,obs_gained,enc_abs_diff,entity_col
DANEHILL,1,10.308952660644293,9.473379041475713,9.389821679558855,1,10.308952660644293,9.462111779017574,9.377427690854901,0,0.011267262458138916,sire_target_enc
DANEHILL DANCER,127,9.522687498096769,9.512989263166993,9.389821679558855,116,9.485681760153184,9.477090167351733,9.377427690854901,11,0.035899095815260296,sire_target_enc
DANETIME,7,9.050228770056302,9.249989305057804,9.389821679558855,6,9.023543503069654,9.244721120435432,9.377427690854901,1,0.005268184622371663,sire_target_enc
DANON BALLADE,1,10.239959789157341,9.467106962249627,9.389821679558855,1,10.239959789157341,9.455839699791486,9.377427690854901,0,0.011267262458140692,sire_target_enc
DANROAD,2,9.816310858963739,9.46090320945967,9.389821679558855,2,9.816310858963739,9.450574885539707,9.377427690854901,0,0.010328323919962301,sire_target_enc
DANSILI,172,9.879459027505971,9.852555876519865,9.389821679558855,163,9.952602418219714,9.919355324152384,9.377427690854901,9,0.0667994476325191,sire_target_enc
DAREDEVIL,1,9.210340371976184,9.37350519705134,9.389821679558855,1,9.210340371976184,9.3622379345932,9.377427690854901,0,0.011267262458140692,sire_target_enc
DARIYAN,1,10.126631103850338,9.456804354494444,9.389821679558855,1,10.126631103850338,9.445537092036306,9.377427690854901,0,0.011267262458138916,sire_target_enc
DARK ANGEL,304,9.569360673892787,9.563642871525465,9.389821679558855,288,9.548948362270973,9.543192635042246,9.377427690854901,16,0.020450236483219086,sire_target_enc
DARTMOUTH,1,12.128111104060462,9.638757081786274,9.389821679558855,1,12.128111104060462,9.627489819328135,9.377427690854901,0,0.011267262458138916,sire_target_enc
DASHING BLADE,1,10.596634733096073,9.499531957153147,9.389821679558855,1,10.596634733096073,9.488264694695006,9.377427690854901,0,0.011267262458140692,sire_target_enc
DAWN APPROACH,44,9.179326420528945,9.218307024053003,9.389821679558855,43,9.179798033155464,9.217086647815735,9.377427690854901,1,0.0012203762372671179,sire_target_enc
DAYLAMI,9,9.51295065989477,9.448145933402184,9.389821679558855,8,9.446663305517705,9.408199075149481,9.377427690854901,1,0.039946858252703166,sire_target_enc
DECLARATION OF WAR,26,9.664763004393949,9.588390414161978,9.389821679558855,25,9.655214022468263,9.57584649915016,9.377427690854901,1,0.012543915011818285,sire_target_enc
DECORATED KNIGHT,16,9.622197801508388,9.532822369989336,9.389821679558855,14,9.58201355136157,9.496769442817124,9.377427690854901,2,0.036052927172212534,sire_target_enc
DEEP IMPACT,4,10.220154020952219,9.627059491385532,9.389821679558855,4,10.220154020952219,9.618206642311277,9.377427690854901,0,0.008852849074255431,sire_target_enc
DELEGATOR,11,9.009999192245296,9.19086704334699,9.389821679558855,8,8.969835487696539,9.196275600562295,9.377427690854901,3,0.005408557215304199,sire_target_enc
DENMAN,1,9.472704636443673,9.39735649382111,9.389821679558855,1,9.472704636443673,9.386089231362972,9.377427690854901,0,0.011267262458138916,sire_target_enc
DENON,1,8.612503371220562,9.319156378800828,9.389821679558855,1,8.612503371220562,9.307889116342688,9.377427690854901,0,0.011267262458140692,sire_target_enc
DEPORTIVO,3,7.9671065557647855,9.061502804837147,9.389821679558855,3,7.9671065557647855,9.051968967372567,9.377427690854901,0,0.009533837464580586,sire_target_enc
DESERT PRINCE,4,8.68027448792616,9.187093910520943,9.389821679558855,3,8.503585859909487,9.175771883713653,9.377427690854901,1,0.011322026807290442,sire_target_enc
DESERT STYLE,15,8.727054541605495,8.99216139678684,9.389821679558855,14,8.828042695499438,9.05695311023088,9.377427690854901,1,0.06479171344404122,sire_target_enc
DESERT SUN,1,8.411832675758411,9.300913588304269,9.389821679558855,0,,9.377427690854901,,1,0.0765141025506324,sire_target_enc
DIALED IN,2,9.890828648543984,9.473322841056378,9.389821679558855,2,9.890828648543984,9.462994517136416,9.377427690854901,0,0.010328323919962301,sire_target_enc
DIAMOND GREEN,17,9.239920999403937,9.295439769831685,9.389821679558855,15,9.113757871716308,9.219225799371745,9.377427690854901,2,0.07621397045993916,sire_target_enc
DICK TURPIN,11,8.29654471480177,8.817152793257524,9.389821679558855,9,7.923435157085939,8.688694385385395,9.377427690854901,2,0.12845840787212914,sire_target_enc
DIESIS,4,10.393841136433949,9.676684381523168,9.389821679558855,3,10.251862087108503,9.5792202438365,9.377427690854901,1,0.09746413768666784,sire_target_enc
DIKTAT,25,8.531607506815547,8.776811556170777,9.389821679558855,24,8.47047458075201,8.737225495488152,9.377427690854901,1,0.039586060682625046,sire_target_enc
DILSHAAN,1,7.090076835776092,9.180753966487694,9.389821679558855,1,7.090076835776092,9.169486704029554,9.377427690854901,0,0.011267262458140692,sire_target_enc
DISCREET CAT,1,7.313220387090301,9.201039743879896,9.389821679558855,1,7.313220387090301,9.189772481421755,9.377427690854901,0,0.011267262458140692,sire_target_enc
DISTANT MUSIC,3,7.906332703500134,9.04747806969915,9.389821679558855,2,7.2543288692621095,9.023577887256103,9.377427690854901,1,0.023900182443046702,sire_target_enc
DISTORTED HUMOR,19,9.449390588013536,9.42884958509813,9.389821679558855,18,9.288477032463993,9.32024512474646,9.377427690854901,1,0.10860446035166937,sire_target_enc
DIVINE PROPHET,2,9.492997276501214,9.407017612382582,9.389821679558855,2,9.492997276501214,9.39668928846262,9.377427690854901,0,0.010328323919962301,sire_target_enc
DIXIE UNION,8,9.421832073109771,9.404048521137039,9.389821679558855,8,9.421832073109771,9.397162971857066,9.377427690854901,0,0.006885549279973091,sire_target_enc
DIXIELAND BAND,2,9.622428093459357,9.428589415208938,9.389821679558855,2,9.622428093459357,9.418261091288977,9.377427690854901,0,0.010328323919960525,sire_target_enc
DOMEDRIVER,5,8.820741908924255,9.200128422680654,9.389821679558855,4,8.677761903962784,9.177523180314296,9.377427690854901,1,0.022605242366358524,sire_target_enc
DONCASTER ROVER,2,10.25627240281538,9.534230133434944,9.389821679558855,2,10.25627240281538,9.523901809514982,9.377427690854901,0,0.010328323919962301,sire_target_enc
DOYEN,7,9.657728465567553,9.500136238503613,9.389821679558855,7,9.657728465567553,9.492845656913051,9.377427690854901,0,0.007290581590561729,sire_target_enc
DR FONG,34,8.90245879198487,9.013223084615321,9.389821679558855,33,8.86192845873722,8.981812001090168,9.377427690854901,1,0.031411083525153316,sire_target_enc
DRAGON PULSE,39,9.364875945475688,9.36996691161511,9.389821679558855,33,9.180517757977551,9.226310765623447,9.377427690854901,6,0.1436561459916632,sire_target_enc
DREAM AHEAD,55,9.030432211633201,9.08572289900638,9.389821679558855,49,8.962132907322706,9.032521853684095,9.377427690854901,6,0.0532010453222842,sire_target_enc
DUBAI DESTINATION,44,9.209880025708479,9.24320255419929,9.389821679558855,44,9.209880025708479,9.240907371105964,9.377427690854901,0,0.002295183093325548,sire_target_enc
DUBAWI,183,10.160330552435738,10.12040781290844,9.389821679558855,177,10.170805455711633,10.128378837270096,9.377427690854901,6,0.007971024361657086,sire_target_enc
DUE DILIGENCE,32,9.471174427973827,9.451804725970263,9.389821679558855,31,9.464427022385177,9.443207673231452,9.377427690854901,1,0.008597052738810618,sire_target_enc
DUKE OF MARMALADE,35,9.33876213892273,9.350108703508536,9.389821679558855,30,9.32787927623571,9.340266379890508,9.377427690854901,5,0.009842323618027393,sire_target_enc
DUNADEN,8,9.170732856777558,9.292448869433834,9.389821679558855,8,9.170732856777558,9.28556332015386,9.377427690854901,0,0.006885549279973091,sire_target_enc
DUNKERQUE,3,8.975941199838367,9.294310799623359,9.389821679558855,2,9.205315204049432,9.348742276387323,9.377427690854901,1,0.054431476763964426,sire_target_enc
DUTCH ART,152,9.304156439238078,9.309444417035657,9.389821679558855,143,9.250545808564262,9.25883874204731,9.377427690854901,9,0.050605674988347005,sire_target_enc
DYLAN THOMAS,38,9.58197787539745,9.541945334597743,9.389821679558855,37,9.532637684210561,9.499614281368931,9.377427690854901,1,0.042331053228812365,sire_target_enc
DYNAFORMER,21,10.320599424569867,10.020348539082443,9.389821679558855,21,10.320599424569867,10.016350478210201,9.377427690854901,0,0.003998060872241638,sire_target_enc
E DUBAI,1,10.714417768752456,9.510239505849183,9.389821679558855,1,10.714417768752456,9.498972243391043,9.377427690854901,0,0.011267262458140692,sire_target_enc
EARTHLIGHT,21,9.438711255574342,9.422940424601606,9.389821679558855,20,9.471668945558873,9.440255193990883,9.377427690854901,1,0.017314769389276563,sire_target_enc
ECHO OF LIGHT,11,8.871964612066513,9.118563215634296,9.389821679558855,8,8.605271837604851,9.034247311632656,9.377427690854901,3,0.08431590400163991,sire_target_enc
ECTOT,3,8.542846871794946,9.19436595469026,9.389821679558855,3,8.542846871794946,9.18483211722568,9.377427690854901,0,0.009533837464580586,sire_target_enc
EDDINGTON,1,11.429543856031177,9.575250968329065,9.389821679558855,1,11.429543856031177,9.563983705870926,9.377427690854901,0,0.011267262458138916,sire_target_enc
EFISIO,8,9.50657941924642,9.441714008308885,9.389821679558855,6,9.15735118603905,9.294899001548956,9.377427690854901,2,0.14681500675992964,sire_target_enc
EL CORREDOR,6,9.10596762609663,9.28337640951052,9.389821679558855,6,9.10596762609663,9.27563016657055,9.377427690854901,0,0.007746242939969505,sire_target_enc
EL KABEIR,18,9.123925953483953,9.218888712796417,9.389821679558855,14,8.939490027451209,9.121964053869414,9.377427690854901,4,0.0969246589270032,sire_target_enc
EL PRADO,3,9.889880221029378,9.50521980451359,9.389821679558855,3,9.889880221029378,9.495685967049011,9.377427690854901,0,0.00953383746457881,sire_target_enc
ELARQAM,2,9.163185032240563,9.352048905005807,9.389821679558855,2,9.163185032240563,9.341720581085845,9.377427690854901,0,0.010328323919962301,sire_target_enc
ELNADIM,33,9.155597800440407,9.210068470002838,9.389821679558855,25,8.982322557633866,9.095209738554162,9.377427690854901,8,0.11485873144867575,sire_target_enc
ELUSIVE CITY,42,9.371062019230367,9.374669646216615,9.389821679558855,37,9.33033377527436,9.340353757312773,9.377427690854901,5,0.034315888903842406,sire_target_enc
ELUSIVE PIMPERNEL,5,9.729987438995185,9.50321026603763,9.389821679558855,5,9.729987438995185,9.494947606901663,9.377427690854901,0,0.008262659135967354,sire_target_enc
ELUSIVE QUALITY,42,9.27756465763574,9.29915254646711,9.389821679558855,38,9.180612262168848,9.221615476478442,9.377427690854901,4,0.07753706998866683,sire_target_enc
ELVSTROEM,1,8.411832675758411,9.300913588304269,9.389821679558855,1,8.411832675758411,9.289646325846128,9.377427690854901,0,0.011267262458140692,sire_target_enc
ELZAAM,34,9.59148778607272,9.545654580046842,9.389821679558855,32,9.577066517215563,9.529533463320169,9.377427690854901,2,0.016121116726672824,sire_target_enc
EMPIRE MAKER,13,9.20270275034741,9.2840588065263,9.389821679558855,13,9.20270275034741,9.278670115785449,9.377427690854901,0,0.005388690740851132,sire_target_enc
ENCOSTA DE LAGO,7,8.916190250257312,9.194796973375867,9.389821679558855,7,8.916190250257312,9.187506391785305,9.377427690854901,0,0.007290581590561729,sire_target_enc
ENGLISH CHANNEL,4,10.345498288188812,9.662872139167415,9.389821679558855,3,10.418454016301638,9.617664535188764,9.377427690854901,1,0.045207603978651534,sire_target_enc
EPAULETTE,30,9.225754864068868,9.266771567941365,9.389821679558855,26,9.183008239791354,9.23701364286456,9.377427690854901,4,0.029757925076804526,sire_target_enc
EQTIDAAR,2,8.261780379533242,9.201814796221253,9.389821679558855,1,9.615805480084347,9.39909839896667,9.377427690854901,1,0.1972836027454168,sire_target_enc
EQUIANO,88,9.250105729707313,9.264362459284001,9.389821679558855,81,9.202994778372693,9.222163230293814,9.377427690854901,7,0.04219922899018691,sire_target_enc
ES QUE LOVE,8,9.34336583251681,9.369174636429058,9.389821679558855,8,9.34336583251681,9.362289087149083,9.377427690854901,0,0.006885549279974867,sire_target_enc
ESKENDEREYA,1,8.922658299524402,9.347352281373905,9.389821679558855,1,8.922658299524402,9.336085018915766,9.377427690854901,0,0.011267262458138916,sire_target_enc
ESSENCE OF DUBAI,3,9.167729248139555,9.338569580000556,9.389821679558855,2,9.14642368622124,9.338927023415957,9.377427690854901,1,0.0003574434154014483,sire_target_enc
ESTIDHKAAR,8,9.317373563272366,9.35762251676486,9.389821679558855,8,9.317373563272366,9.350736967484885,9.377427690854901,0,0.006885549279974867,sire_target_enc
EUROSILVER,1,8.85366542803745,9.341080202147818,9.389821679558855,0,,9.377427690854901,,1,0.03634748870708293,sire_target_enc
EVASIVE,2,7.962861879155431,9.151995046158286,9.389821679558855,2,7.962861879155431,9.141666722238323,9.377427690854901,0,0.010328323919962301,sire_target_enc
EXCEED AND EXCEL,257,9.388122715180348,9.388186346805012,9.389821679558855,244,9.37601589353089,9.376071476102702,9.377427690854901,13,0.012114870702310654,sire_target_enc
EXCELEBRATION,39,9.30645267440782,9.323466757091706,9.389821679558855,38,9.308981945524442,9.323241475801622,9.377427690854901,1,0.00022528129008492215,sire_target_enc
EXCELLENT ART,52,9.336545874636498,9.345138746398169,9.389821679558855,46,9.237232929352185,9.262267708191956,9.377427690854901,6,0.08287103820621233,sire_target_enc
EXCHANGE RATE,12,8.95064733165624,9.150272035248337,9.389821679558855,10,8.750548269499829,9.063987980177364,9.377427690854901,2,0.0862840550709727,sire_target_enc
EXPERT EYE,36,9.888666646426215,9.780222088411572,9.389821679558855,32,9.80724780397635,9.704909681804576,9.377427690854901,4,0.07531240660699545,sire_target_enc
FALBRAV,6,9.083856631705281,9.275084786613764,9.389821679558855,6,9.083856631705281,9.267338543673795,9.377427690854901,0,0.007746242939969505,sire_target_enc
FAMOUS NAME,8,9.249072482462811,9.327266480849502,9.389821679558855,7,9.340010926925988,9.362020788060644,9.377427690854901,1,0.034754307211141366,sire_target_enc
FANTASTIC LIGHT,17,9.032687168730074,9.16495920977777,9.389821679558855,15,8.984690534058066,9.1417853967768,9.377427690854901,2,0.023173813000969545,sire_target_enc
FANTASTIC VIEW,2,8.808859348692607,9.292994624414481,9.389821679558855,2,8.808859348692607,9.282666300494519,9.377427690854901,0,0.010328323919962301,sire_target_enc
FAR ABOVE,5,9.624622245972697,9.468088535030136,9.389821679558855,4,9.272055391459064,9.347321319598947,9.377427690854901,1,0.12076721543118829,sire_target_enc
FARHH,21,9.374472990218928,9.37942418032858,9.389821679558855,20,9.278707544047073,9.311614259649682,9.377427690854901,1,0.0678099206788989,sire_target_enc
FASCINATING ROCK,7,9.328539506582896,9.364587843627577,9.389821679558855,6,9.304511984939433,9.3500843011366,9.377427690854901,1,0.014503542490976074,sire_target_enc
FASLIYEV,13,8.86682092659782,9.09421255832001,9.389821679558855,11,8.728249434298691,9.037381937420696,9.377427690854901,2,0.0568306208993139,sire_target_enc
FAST COMPANY,72,9.10627387593642,9.140852876378181,9.389821679558855,63,9.02726376193554,9.075231423431344,9.377427690854901,9,0.06562145294683752,sire_target_enc
FASTNET ROCK,72,9.652243809941899,9.620241111114698,9.389821679558855,69,9.66881466149412,9.631930234830927,9.377427690854901,3,0.011689123716228877,sire_target_enc
FATH,9,8.8021448414515,9.111448440455371,9.389821679558855,8,9.066836480674446,9.23938715299692,9.377427690854901,1,0.12793871254154965,sire_target_enc
FAYRUZ,1,6.907755278982137,9.164179279506426,9.389821679558855,1,6.907755278982137,9.152912017048287,9.377427690854901,0,0.011267262458138916,sire_target_enc
FED BIZ,1,8.987196820661973,9.353219419659139,9.389821679558855,1,8.987196820661973,9.341952157201,9.377427690854901,0,0.011267262458138916,sire_target_enc
FINJAAN,8,8.80672460188597,9.13066742281535,9.389821679558855,7,8.73544946618675,9.113083715991547,9.377427690854901,1,0.01758370682380317,sire_target_enc
FINSCEAL FIOR,1,7.824046010856292,9.247478436949532,9.389821679558855,0,,9.377427690854901,,1,0.1299492539053695,sire_target_enc
FIREBREAK,17,8.956412065340517,9.116934144680643,9.389821679558855,15,9.105813104163927,9.214458938840316,9.377427690854901,2,0.09752479415967308,sire_target_enc
FIRST DEFENCE,16,9.935947824761978,9.725899307376162,9.389821679558855,15,9.984321654947697,9.741564069310579,9.377427690854901,1,0.015664761934417015,sire_target_enc
FIRST DUDE,1,8.85366542803745,9.341080202147818,9.389821679558855,1,8.85366542803745,9.329812939689678,9.377427690854901,0,0.011267262458140692,sire_target_enc
FIRST SAMURAI,4,8.93014506861639,9.258485505003865,9.389821679558855,4,8.93014506861639,9.249632655929613,9.377427690854901,0,0.008852849074251878,sire_target_enc
FIRST TRUMP,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,sire_target_enc
FIVE STAR DAY,2,8.920431124349712,9.311589920357331,9.389821679558855,2,8.920431124349712,9.301261596437369,9.377427690854901,0,0.010328323919962301,sire_target_enc
FLATTER,1,10.341742483467284,9.476359934459621,9.389821679558855,1,10.341742483467284,9.465092672001482,9.377427690854901,0,0.011267262458138916,sire_target_enc
FLINTSHIRE,2,8.464512933587324,9.235603555230266,9.389821679558855,2,8.464512933587324,9.225275231310304,9.377427690854901,0,0.010328323919962301,sire_target_enc
FOOTSTEPSINTHESAND,128,9.287852457446592,9.295241531512698,9.389821679558855,118,9.240084200593808,9.250814160770455,9.377427690854901,10,0.0444273707422429,sire_target_enc
FOREST CAMP,1,8.987196820661973,9.353219419659139,9.389821679558855,1,8.987196820661973,9.341952157201,9.377427690854901,0,0.011267262458138916,sire_target_enc
